Questions,PaperID,StudyID,DVID,LeadAuthor,Year,Domain,Pnum,PnumExperts,PnumIntermediate,PnumNovice,ExpertiseIVOp,ExpertiseIVDef,DecisionDVType,DecisionDVDelib,DecisionDVBias,DecisionDVStakes,DecisionDVObj,MainEffect,MainEffectStat,ModeratorsSig,ModeratorsNonSig,MediatorsSig,MediatorsNonSig,Notes,,,,
,613,,5,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,6,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,7,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,8,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,9,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,613,,10,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,11,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,12,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,13,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,14,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,15,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,16,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,17,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,18,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,19,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,20,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,613,,21,Voskuijl,1999,4,158,57,53,48,2,2,7,4,3,2,1,0,1,,,,,,,,,
,615,,5,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,-1,3,,,,,,,,,
,615,,6,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,-1,3,,,,,,,,,
,615,,7,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,-1,3,,,,,,,,,
,615,,8,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,-1,3,,,,,,,,,
,615,,9,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,-1,3,,,,,,,,,
,615,,10,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,11,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,12,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,13,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,14,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,15,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,16,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,17,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,18,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,19,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,20,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,21,Wagenaar,1985,7,46,22,10,14,2,2,7,4,2,1,1,0,3,,,,,,,,,
,615,,1,Wagenaar,1985,7,46,22,10,14,2,2,7,4,3,1,1,-1,3,,,,,,,,,
,615,,2,Wagenaar,1985,7,46,22,10,14,2,2,7,4,3,1,1,0,3,,,,,,,,,
,615,,3,Wagenaar,1985,7,46,22,10,14,2,2,7,4,3,1,1,0,3,,,,,,,,,
,615,,4,Wagenaar,1985,7,46,22,10,14,2,2,7,4,3,1,1,0,3,,,,,,,,,
,241,,,Walsh,2018,1,146,73,35,38,2,2,7,2,3,2,1,0,1,,,,,,,,,
,618,2,1,Walters,1988,1,60,24,16,20,2,2,1,4,3,2,1,,1,,,,,,,,,
,618,2,2,Walters,1988,1,60,24,16,20,2,2,1,4,3,2,1,,1,,,,,,,,,
,618,2,3,Walters,1988,1,60,24,16,20,2,2,1,4,3,2,1,,1,,,,,,,,,
,619,1,1,Walther,2003,2,60,30,,30,2,2,1,4,2,2,1,-1,1,,,,,,,,,
,619,1,2,Walther,2003,2,60,30,,30,2,2,1,4,2,2,1,,1,,,,,,,,,
,619,1,3,Walther,2003,2,60,30,,30,2,2,1,4,2,2,1,,1,,,,,,,,,
,619,1,4,Walther,2003,2,60,30,,30,2,2,1,4,2,2,1,,1,,,,,,,,,
,1413,,1,White,1992,2,21,11,,10,2,2,2,4,3,2,1,,3,,,,,,,,,
,1413,,2,White,1992,2,21,11,,10,2,2,2,4,3,2,1,,3,,,,,,,,,
,1413,,3,White,1992,2,21,11,,10,2,2,2,4,3,2,1,,3,,,,,,,,,
,626,1,1,Wiedenbeck,1985,26,20,10,,10,2,2,7,2,3,2,1,1,1,,type of decision,,,,,,,
,626,1,2,Wiedenbeck,1985,26,20,10,,10,2,2,9,2,3,2,1,1,1,,type of decision,,,,,,,
,626,2,1,Wiedenbeck,1985,26,20,10,,10,2,2,7,2,3,2,1,1,1,,"type of decision, type of prime",,,,,,,
,626,2,2,Wiedenbeck,1985,26,20,10,,10,2,2,9,2,3,2,1,1,1,type of prime,,,,,,,,
,627,,10,Wiggins,1995,5,40,,,,2,3,10,4,3,1,0,1,1,,,,,,,,,
,627,,1,Wiggins,1995,5,40,,,,2,3,8,4,3,1,1,-1,1,,,,,,,,,
,627,,2,Wiggins,1995,5,40,,,,2,3,8,4,3,1,1,-1,1,,,,,,,,,
,627,,3,Wiggins,1995,5,40,,,,2,3,8,4,3,1,1,1,1,,,,,,,,,
,627,,4,Wiggins,1995,5,40,,,,2,3,3,4,3,1,1,-1,9,,,,,,,,,
,627,,5,Wiggins,1995,5,40,,,,2,3,3,4,3,1,1,-1,9,,,,,,,,,
,627,,6,Wiggins,1995,5,40,,,,2,3,3,4,3,1,1,-1,9,,,,,,,,,
,627,,7,Wiggins,1995,5,40,,,,2,3,3,4,3,1,1,-1,9,,,,,,,,,
,627,,8,Wiggins,1995,5,40,,,,2,3,1,4,3,1,1,1,3,,,,,,,,,
,627,,9,Wiggins,1995,5,40,,,,2,3,9,4,3,1,1,1,1,,,,,,,,,
,627,,11,Wiggins,1995,5,40,,,,2,3,7,4,3,1,1,0,1,,,,,,,,,
,629,,1,Williams,1998,3,24,12,12,,2,3,6,2,3,3,0,1,9,eye movement,,,,,,,,
,629,,5,Williams,1998,3,24,12,12,,2,3,6,2,3,3,0,0,1,eye movement,,,,,,,,
,629,,2,Williams,1998,3,24,12,12,,2,3,9,2,3,3,1,1,1,eye movement,,,,,,,,
,629,,3,Williams,1998,3,24,12,12,,2,3,9,2,3,3,1,1,1,eye movement,,,,,,,,
,629,,4,Williams,1998,3,24,12,12,,2,3,9,2,3,3,1,0,1,eye movement,,,,,,,,
,1419,,,Wilson,2007,2,72,,,,2,1,7,3,3,1,1,1,10,,,,,,,,,
,1420,,1,Wilson,2013,3,30,,,,3,2,3,4,3,1,1,0,5,assertiveness,,,,,,,,
,1420,,2,Wilson,2013,3,30,,,,3,2,3,4,3,1,1,0,5,,assertiveness,,,,,,,
calculate effects table 1,1421,,1,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,2,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,3,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,4,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,5,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,6,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,7,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,8,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,9,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,10,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 1,1421,,11,Wimshurst,2012,3,21,,,,2,1,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,12,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,13,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,14,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,15,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,16,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,17,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,18,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,19,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,20,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,21,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
calculate effects table 2,1421,,22,Wimshurst,2012,3,21,,,,3,3,7,4,3,1,1,,1,,,,,,,,,
,249,1,4,Wirth,2017,17,144,48,48,48,2,2,7,4,2,2,1,0,1,,,,,,,,,
,249,1,1,Wirth,2017,17,144,48,48,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,249,1,2,Wirth,2017,17,144,96,,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,249,1,3,Wirth,2017,17,144,48,48,48,2,2,7,4,3,2,1,1,1,,,,,,,,,
,249,1,5,Wirth,2017,17,144,48,48,48,2,2,9,4,3,2,1,1,1,,,,,,,,,
,634,,,Witteman,2007,2,41,,,,2,2,1,2,3,2,1,,,,,,,,,,,
,634,,,Witteman,2007,2,41,,,,2,2,1,2,3,2,1,,,,,,,,,,,
,634,,,Witteman,2007,2,41,,,,2,2,9,2,3,2,1,,,,,,,,,,,
calculate effects,250,,,Wojciechowski,2018,1,120,40,40,40,2,2,7,3,3,2,1,1,11,,,,,,,,,
,252,,3,Wood,2014,2,20,10,,10,2,2,10,4,3,2,0,1,9,eye movements,,,,,,,,
,252,,1,Wood,2014,2,20,10,,10,2,2,1,4,3,2,1,1,9,eye movements,,,,,,,,
,252,,2,Wood,2014,2,20,10,,10,2,2,9,4,3,2,1,1,9,eye movements,,,,,,,,
,635,,2,Woods,2015,3,48,,,,2,2,6,1,2,1,0,1,1,,,,,,,,,
,635,,1,Woods,2015,3,48,,,,2,2,6,1,3,1,0,1,1,,,,,,,,,
calculate effects,1434,,1,Wright,2017,2,23,,,,3,2,2,4,3,2,1,0,1,,,,,,,,,
calculate effects,1434,,2,Wright,2017,2,23,,,,3,2,2,4,3,2,1,,1,,,,,sensitivity,,,,
calculate effects,1434,,3,Wright,2017,2,23,,,,3,2,2,4,3,2,1,,1,,,,,specificity,,,,
calculate effects,1434,,4,Wright,2017,2,23,,,,3,2,2,4,3,2,1,,1,,,,,accuracy,,,,
calculate effects,1434,,5,Wright,2017,2,23,,,,3,2,2,4,3,2,1,,1,,,,,benchmark,,,,
,1437,,1,Yang,2010,2,137,34,103,,2,2,2,4,3,2,1,0,1,,,,,,,,,
,1437,,2,Yang,2010,2,137,34,103,,2,2,10,4,3,2,1,1,1,,,,,,,,,
,1437,,3,Yang,2010,2,137,34,103,,2,2,2,4,3,2,1,0,16,,,,,,,,,
,1437,,4,Yang,2010,2,137,34,103,,2,2,10,4,3,2,1,0,16,,,,,,,,,
,1438,,5,Yang,2012,2,97,34,63,,2,2,10,4,2,2,1,1,1,,,,,,,,,
,1438,,1,Yang,2012,2,97,34,63,,2,2,2,4,3,2,1,0,1,,,,,,,,,
,1438,,2,Yang,2012,2,97,34,63,,2,2,10,4,3,2,1,1,1,,,,,,,,,
,1438,,3,Yang,2012,2,97,34,63,,2,2,2,4,3,2,1,0,1,,,,,,,,,
,1438,,4,Yang,2012,2,97,34,63,,2,2,2,4,3,2,1,0,1,,,,,,,,,
,636,,1,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,0,,,,,,,,,,
,636,,2,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,1,,,,,,,,,,
,636,,3,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,1,,,,,,,,,,
,636,,4,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,1,,,,,,,,,,
,636,,5,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,1,,,,,,,,,,
,636,,6,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,0,,,,,,,,,,
,636,,7,Young,2007,2,15,4,5,6,2,2,7,4,3,2,1,0,,,,,,,,,,
,637,,1,Young,2007,2,85,,,,2,3,1,4,3,2,1,,,,,,,,,,,
,637,,2,Young,2007,2,85,,,,2,3,1,4,3,2,1,,,,,,,,,,,
,637,,3,Young,2007,2,85,,,,2,3,1,4,3,2,1,,,,,,,,,,,
,637,,4,Young,2007,2,85,,,,2,3,1,4,3,2,1,,,,,,,,,,,
,637,,5,Young,2007,2,85,,,,2,3,1,4,3,2,1,,,,,,,,,,,
,1447,,,Zenker,2018,1,611,239,,372,2,2,2,3,2,2,1,1,1,experimental manipulation-- listing pro/con reasons before deciding,,,,,,,,
,258,,,Zhai,2018,7,45,22,,23,2,2,9,1,3,1,1,1,11,,,,,,,,,
